,ncm_ind,volume_raw,volume,perimeter_raw,perimeter,dist_from_center,dist_mean,contact_area,contact_area_mean,contact_area_extended_pore,contact_area_extended_ncm,concated_pore_number
74,74,[6430.0],6430.0,[1473.5209826231003],1473.5209826231003,"[[630.0579338441823, 631.053088099567, 635.2322409953701, 635.2322409953701, 635.3337705489927, 635.3337705489927, 635.3337705489927, 635.3337705489927, 635.3337705489927, 635.3337705489927, 635.4368576027047, 635.4368576027047, 635.4368576027047, 635.4368576027047, 635.4368576027047, 635.3337705489927, 634.3390260735973, 634.3390260735973]]",[634.7096798854532],502.6643879413605,41.88869899511337,690.6720727682114,1365.1345442533493,25
75,75,[8698.0],8698.0,[2180.9931948184967],2180.9931948184967,"[[500.4887611125748, 500.1299831043926, 500.1299831043926, 500.1299831043926, 500.4887611125748, 500.4887611125748, 499.9169931098562, 499.9169931098562, 500.2799216438733, 500.2799216438733, 499.7139181571792, 499.7139181571792, 499.7139181571792, 500.0809934400627, 499.1512796738079, 499.1512796738079, 499.5207703389319, 499.5207703389319, 499.5207703389319, 499.8919883334799, 499.8919883334799, 499.8919883334799, 499.8919883334799, 499.3375611748029, 499.3375611748029, 498.4104734052044, 498.4104734052044, 497.1086400375676, 496.18141843483016, 496.18141843483016, 496.5571467615787, 495.2544800403122, 495.2544800403122, 495.2544800403122]]",[498.97628725641323],506.18658006191254,18.747651113404167,835.6690349578857,1610.5679119825363,17
76,76,"[56244.5, 449.5, 160.0]",56854.0,"[8163.163349986076, 188.48022890090942, 75.11269783973694]",8426.756276726723,"[[644.2872030391416, 644.3888577559361, 645.2821088485252, 645.2821088485252, 646.2770303824824, 646.2770303824824, 655.7469023945138, 656.7411971241031, 657.8426863620208, 658.8368538568558, 659.939391156491, 659.939391156491, 661.8194617869741, 661.9274884758904, 662.8136993152751, 662.8136993152751, 663.7017402418047, 663.7017402418047, 664.6961711940276, 664.5916039192791, 664.5916039192791, 680.3065485499901, 664.4885251078456, 664.3869354525268, 664.3869354525268, 662.4990566031018, 662.6024449094646, 660.6133513637157, 660.7185482487986, 659.7241847924024, 659.8310389789192, 658.9453695110088, 658.0615472735054, 657.2929331736345, 657.2929331736345, 655.6561598887026, 654.6632722247369, 652.9195968877026, 653.0428776121826, 647.47200711691, 647.47200711691, 647.47200711691, 648.463568753095, 648.463568753095, 648.463568753095, 648.463568753095, 648.463568753095, 648.463568753095, 648.3347900583464, 648.3347900583464, 648.3347900583464, 648.3347900583464, 648.3347900583464, 648.2075284968541, 648.0817849623611, 648.0817849623611, 647.9575603386382, 648.8274038602253, 648.7064050863071, 647.7136713085497, 647.7136713085497, 647.7136713085497], [663.3679220462805, 663.3679220462805, 674.3367111465903, 673.3416666150996], [647.7113554663065, 647.7113554663065]]","[654.6258886244356, 668.6035554635628, 647.7113554663065]",1695.4609748125076,41.352706702744086,2153.6277354955673,4122.255163311958,60
77,77,[7292.5],7292.5,[1741.9250915050507],1741.9250915050507,"[[307.001628660175, 307.001628660175, 306.93647551244214, 306.93647551244214, 306.93647551244214, 306.93647551244214, 307.631272792608, 308.3504499753487, 308.3504499753487, 309.0453041222274, 309.0453041222274, 309.0453041222274, 309.7418279793674, 309.7418279793674, 310.4400103079498, 310.4400103079498, 311.13983994339264, 311.13983994339264, 311.13983994339264, 312.553995335206, 312.553995335206, 315.38230768386484, 316.0838496348714]]",[309.7206342988725],756.7510957717896,37.83755478858948,1108.5223799943924,2194.390981078148,22
78,78,[7066.5],7066.5,[1781.6773985624313],1781.6773985624313,"[[560.0437482911491, 560.0437482911491, 560.0437482911491, 560.0437482911491, 560.0437482911491, 560.0437482911491, 560.357029044876, 560.357029044876, 560.357029044876, 560.357029044876, 560.357029044876, 560.357029044876, 560.357029044876, 560.357029044876, 560.357029044876, 561.3065116315684, 561.3065116315684, 561.3065116315684, 565.1309582742747, 564.825636811928, 564.825636811928, 564.5219216292668, 565.7782251023806, 565.7782251023806, 565.7782251023806, 567.9876759226383, 567.9876759226383]]",[562.2225728416777],193.0974761247635,12.068592257797718,356.34132146835327,616.9227985143661,9
79,79,[25411.5],25411.5,[3666.975073456764],3666.975073456764,"[[700.7781389284344, 699.9921428130461, 699.5033952741045, 698.7216899452886, 698.4124855699531, 697.6338581232995, 698.8912647901675, 698.1146037721887, 698.1146037721887, 697.338511771722, 697.1950946471153, 697.1950946471153, 696.4208497740428, 696.4208497740428, 696.4208497740428, 695.6471806886017, 695.6471806886017, 696.281552247365, 696.281552247365, 694.7373604463776, 694.7373604463776, 694.472461657048, 694.472461657048, 694.3442950006862, 694.9856113618468, 694.096535072752, 694.096535072752, 692.6875197374354, 693.3318108957644]]",[696.4473396757509],466.54058063030243,27.44356356648838,605.9986094236374,1356.9400053024292,15
80,80,[911.0],911.0,[368.634556889534],368.634556889534,"[[670.1082002184423, 670.1082002184423, 669.1621627079643, 669.1621627079643, 668.5416965305903, 668.5416965305903, 668.5416965305903, 667.5964349814939, 667.9236483311547]]",[668.8539887508036],96.3222109079361,32.1074036359787,130.2298412322998,303.70055282115936,3
81,81,"[13343.5, 75.5, 0.0]",13419.0,"[2868.0541578531265, 39.38477599620819, 0.0]",2907.4389338493347,"[[198.80643852752857, 198.80643852752857, 199.40160480798542, 199.40160480798542, 199.40160480798542, 200.20489504505127, 199.40160480798542, 199.40160480798542, 199.40160480798542, 198.600100704909, 203.03940504246953, 204.44314613114327, 204.44314613114327, 204.44314613114327, 205.0609665440988, 205.0609665440988, 205.0609665440988, 205.6817930688081, 205.0609665440988, 205.84703058339218, 205.84703058339218, 206.0218435020908, 206.0218435020908, 206.81392603013947, 207.0024154448445, 207.0024154448445, 207.80038498520642, 207.80038498520642, 207.80038498520642, 208.4034548657963, 207.60780332155147, 207.60780332155147, 207.60780332155147, 208.21623375712088], [207.93508602446101], []]","[204.19184596964757, 207.93508602446101, nan]",968.781067609787,44.03550307317214,1363.757025718689,3096.7453610897064,25
82,82,[5252.0],5252.0,[1995.047894001007],1995.047894001007,"[[307.11886949518424, 307.11886949518424, 308.09901006007794, 307.31905245200795, 305.3604427557702, 305.3604427557702, 305.56505035753025, 305.56505035753025, 305.3604427557702, 305.3604427557702, 305.3604427557702, 305.56505035753025, 305.56505035753025, 305.77279146451207, 305.77279146451207, 306.7507131206055, 306.7507131206055, 307.9383055093991, 308.1509370422229, 308.1509370422229, 308.1509370422229, 309.127805284481, 309.127805284481, 309.3428518650463, 309.3428518650463, 309.3428518650463, 310.31919051196303, 311.2956793789467, 311.2956793789467, 312.488399784696, 311.5124395590006, 310.53663229963706]]",[307.8090165498444],330.107901930809,20.631743870675564,477.9194540977478,1077.4352394342422,12
83,83,[6504.0],6504.0,[1488.3077795505524],1488.3077795505524,"[[567.3129647734132, 566.6259789314288, 565.8992843254001, 565.2123494758408, 565.2123494758408, 565.2123494758408, 564.4856065481209, 564.4856065481209, 564.4856065481209, 564.4856065481209, 565.2123494758408, 564.5263501378832, 565.2123494758408, 565.9399261405755, 572.7521278877975, 568.7670876553952, 568.7670876553952, 569.4532465444375, 569.4532465444375]]",[566.5000775877817],244.5831288099289,30.57289110124111,323.99370980262756,590.1393463611603,7
84,84,[5803.0],5803.0,[1388.9230035543442],1388.9230035543442,"[[852.7907128950221, 852.4324020120305, 852.2171084882068, 853.1500454199132, 853.5103982963535, 853.5103982963535, 853.5103982963535, 853.5103982963535, 853.5103982963535, 852.5778556824005, 852.5778556824005, 852.5778556824005, 852.5778556824005, 853.5103982963535, 853.5103982963535, 854.4430934825326, 854.4430934825326, 855.7365248719958, 856.6691309951585]]",[853.51401697113],40.14213538169861,4.460237264633179,64.95469462871552,194.97134840488434,5
85,85,[25593.5],25593.5,[4041.4359694719315],4041.4359694719315,"[[679.4129819189504, 680.0073529014227, 680.6643813216614, 681.916417165623, 681.916417165623, 681.916417165623, 681.2605962478675, 681.2605962478675, 680.3065485499901, 680.3065485499901, 679.653588234477, 679.653588234477, 678.7002283777426, 677.747002944314, 677.0974819034553, 677.0974819034553, 676.4502938132262, 676.4502938132262, 676.4502938132262, 675.8054453761082, 676.1138957305936, 676.1138957305936, 675.4731674907598, 675.4731674907598, 674.8347945979075, 673.8850050268221, 673.8850050268221, 672.9353609374381, 672.9353609374381, 672.9353609374381, 672.9353609374381, 672.3005280378709, 671.9858629465355, 669.4542553453522, 670.4028639556964, 664.7134721065912, 664.7134721065912]]",[676.0855347294859],489.1734048128128,22.235154764218763,679.2990738153458,1579.3016684055328,22
86,86,[6966.5],6966.5,[1690.895653963089],1690.895653963089,"[[560.4159169759546, 564.5219216292668, 563.5778562008979, 564.8521930558471, 564.8521930558471, 565.795899596312, 565.795899596312, 566.1271941887264, 567.0705423490097, 567.4028551214736, 568.345845414568, 568.345845414568, 567.4028551214736, 567.4028551214736, 567.4028551214736, 567.0705423490097, 568.0140843324222, 568.0140843324222, 567.6838909111302, 567.6838909111302, 567.3552678877671, 567.3552678877671, 566.4106284313528]]",[566.4739297828786],361.9712977409363,22.623206108808517,497.1284236907959,1031.8964858055115,16
87,87,[4618.0],4618.0,[1067.5432798862457],1067.5432798862457,"[[420.46878599962685, 420.46878599962685, 421.4320823098308, 421.4320823098308, 421.4320823098308, 422.39554921897553, 422.39554921897553, 422.12912716371517, 421.16505078175703, 421.16505078175703, 420.9002257067582, 420.9002257067582, 419.935709365136, 418.9713594030026, 418.9713594030026, 418.9713594030026]]",[420.82089906759916],81.58912146091461,13.598186910152435,115.72541844844818,200.23756158351898,6
88,88,[6972.5],6972.5,[1932.5007733106613],1932.5007733106613,"[[585.5458991402809, 585.5458991402809, 586.2635925929565, 586.2635925929565, 586.2635925929565, 586.982112163565, 588.3961250722169, 588.3961250722169, 588.3961250722169, 587.7014548220891, 588.4216175498653, 588.4216175498653, 588.4216175498653, 587.7286788986904, 588.4505076894743, 587.7286788986904, 588.4505076894743, 588.4216175498653, 588.4216175498653, 589.1425973395575, 589.1425973395575, 589.1425973395575, 589.1425973395575, 588.4505076894743, 588.4505076894743, 588.4505076894743, 589.1731494221372, 589.1731494221372, 588.4827949906437, 589.207094322531, 588.5184788942485, 589.2444314543837, 587.1865121066729, 587.1865121066729]]",[588.068088656867],542.4482609033585,18.705112444943396,883.0457252264023,1563.2653954029083,21
89,89,[3156.5],3156.5,[1039.4011445045471],1039.4011445045471,"[[645.7809226045625, 644.045029481635, 644.045029481635, 644.045029481635, 644.045029481635, 644.045029481635, 643.6342128880348, 643.6342128880348, 643.6342128880348, 643.6342128880348, 644.137407701183, 644.137407701183, 643.7297569632773, 643.7297569632773, 643.3234023413107, 642.9183462929021, 641.599563590874]]",[643.7716801834638],11.656854152679443,5.828427076339722,17.899494767189026,57.882973432540894,1
90,90,[776.5],776.5,[337.97770273685455],337.97770273685455,"[[724.058699277897, 724.058699277897, 723.6027915921828, 724.0455786758179, 724.0455786758179, 724.9420666508463, 725.3854147968513, 724.9420666508463, 725.3854147968513]]",[724.4962567105564],0.0,0.0,0.0,0.0,0
91,91,[20314.0],20314.0,[3843.1588389873505],3843.1588389873505,"[[447.0984231687694, 449.3306132459706, 449.3306132459706, 449.8577552960491, 450.24993059410906, 451.16959117387336, 451.16959117387336, 452.0895928906128, 452.0895928906128, 451.6990148317793, 452.62014979450487, 453.00993366591865, 453.00993366591865, 453.54161881794266, 453.54161881794266, 452.76925690687085, 453.6926272268484, 452.76925690687085, 452.76925690687085, 452.76925690687085, 451.4620692815732, 451.4620692815732, 449.61539119563065, 449.2315661215271, 448.3079298874826, 448.3079298874826, 446.4616444891991, 446.07734755308974, 443.8468204234429, 443.8468204234429, 442.9232439147894, 442.0, 439.76925767952446, 439.76925767952446, 437.9235093027092, 437.00114416326187, 437.00114416326187, 437.00114416326187, 436.07912126126837, 436.07912126126837, 436.07912126126837]]",[447.19081174445756],1008.3360451459885,31.51050141081214,1351.1562496423721,2632.8385568857193,47
92,92,[10339.0],10339.0,[2316.7728514671326],2316.7728514671326,"[[456.20718977236646, 457.19361325372864, 457.19361325372864, 457.19361325372864, 457.3587213555679, 457.3587213555679, 457.5259555478793, 457.5259555478793, 457.5259555478793, 457.5259555478793, 457.5259555478793, 457.5259555478793, 457.3587213555679, 456.3726547460967, 456.3726547460967, 457.5259555478793, 457.5259555478793, 458.51172285995045, 458.51172285995045, 459.66618322430463, 459.66618322430463, 460.82209148433844, 461.8073191277938, 462.15365410218277, 462.15365410218277, 462.3299687452675, 462.5083783024909, 462.68888035050077, 462.68888035050077]]",[458.8388202141121],471.2798376083374,23.56399188041687,683.4090999364853,1314.9549357891083,20
93,93,"[17830.0, 439.0]",18269.0,"[3767.7252925634384, 191.33809351921082]",3959.0633860826492,"[[539.4089357806375, 538.3716188656308, 539.4089357806375, 539.3709298803561, 540.408179064677, 541.4074251430249, 653.5051644784454, 541.4074251430249, 542.3688781631926, 542.3688781631926, 542.3329235810786, 542.3329235810786, 544.1323368446319, 544.1112018696178, 544.1112018696178, 548.2955407442231, 547.1316112234789, 550.2944666267325, 549.1538946415659, 552.2934002864781, 552.2934002864781, 554.2923416393194, 554.2923416393194, 554.3257165241389, 555.3251299914313, 555.3251299914313, 555.3251299914313, 556.3245455667043, 556.3245455667043, 556.3595959449248, 557.3589507669183, 557.3957301594622, 557.3957301594622, 558.3950214677777, 558.4335233490195, 559.4327484157501, 559.4729662816604, 559.4729662816604, 560.5140497793075, 560.5140497793075, 562.555775012576, 562.555775012576, 562.6011020252271], [544.0450349006045, 543.0331481594839, 542.0230622399752, 541.0231048670657]]","[553.6860962177653, 542.5310875417823]",630.3232280015945,19.69760087504983,838.1294600963593,1725.132082104683,29
94,94,[1544.5],1544.5,[580.0853482484818],580.0853482484818,"[[618.0517777662321, 617.7159541407361, 619.3302834514069, 618.9935379307283, 620.2717146541506, 621.2133288975696, 621.2133288975696, 621.2133288975696, 621.5504806530198, 621.5504806530198, 620.948468071224, 620.948468071224, 620.6093779504141]]",[620.277733079605],47.63911163806915,4.763911163806915,118.15135443210602,252.415083527565,2
95,95,[1381.5],1381.5,[506.03152549266815],506.03152549266815,"[[142.61837188805654, 143.54441821262157, 143.54441821262157, 143.54441821262157, 143.54441821262157, 143.54441821262157, 143.54441821262157, 143.92359083902818, 143.92359083902818, 143.92359083902818]]",[143.56556536808708],9.242640614509583,4.621320307254791,17.485281229019165,60.3169105052948,1
96,96,[3113.5],3113.5,[977.6610300540924],977.6610300540924,"[[110.86027241532469, 110.86027241532469, 110.4943437466371, 110.4943437466371, 110.13627921806692, 110.13627921806692, 110.13627921806692, 109.20164833920778, 108.84851859350222, 108.84851859350222, 107.91200118615167, 107.56393447619885, 107.56393447619885, 108.16653826391968, 108.16653826391968, 108.16653826391968, 108.16653826391968, 108.78419002777932, 108.78419002777932]]",[109.1205873028486],308.9652168750763,19.31032605469227,444.6065341234207,972.3910121917725,6
97,97,[1297.0],1297.0,[602.8010774850845],602.8010774850845,"[[130.8166656049603, 131.52186130069785, 132.93607486307093, 132.93607486307093, 133.64505228402584, 133.64505228402584, 133.64505228402584, 135.05924625881784, 135.05924625881784, 135.77186748365804, 135.7645019878171]]",[133.70915413390802],153.58929240703583,25.598215401172638,254.85729956626892,510.4480359554291,5
98,98,[1119.0],1119.0,[539.9310202598572],539.9310202598572,"[[733.1698302576286, 731.8059852173935, 730.9370697946575, 730.9370697946575, 730.0684899377592, 730.0684899377592, 730.5648499620003, 733.1698302576286, 733.5448179900121, 733.5448179900121]]",[731.7811251139509],0.0,0.0,0.0,0.0,0
99,99,[10004.0],10004.0,[2086.322060108185],2086.322060108185,"[[531.8430219529067, 531.8430219529067, 532.0150373814635, 532.0150373814635, 531.672831730191, 531.672831730191, 532.490375499877, 531.5044684666348, 531.5044684666348, 531.5044684666348, 530.5186141880415, 530.5186141880415, 530.3517700545553, 530.3517700545553, 529.365658123003, 529.365658123003, 529.365658123003, 529.2003401359451, 529.2003401359451, 529.2003401359451, 529.2003401359451, 528.2139717955215, 528.0501870087729, 527.0635635291061, 527.0635635291061, 527.0635635291061, 527.0635635291061]]",[529.9712251610223],139.10142982006073,17.38767872750759,205.1286702156067,386.001625418663,5
100,100,[14916.0],14916.0,[3142.1496107578278],3142.1496107578278,"[[415.84251826863493, 412.6802636424475, 411.41341737964746, 411.41341737964746, 411.41341737964746, 411.41341737964746, 412.6802636424475, 412.6802636424475, 412.6802636424475, 413.0012106519786, 413.0012106519786, 413.32432785888614, 413.32432785888614, 413.6496101775028, 413.6496101775028, 414.9216793564781, 414.9216793564781, 415.25052679075554, 415.58152028212226, 415.9146547069483, 415.9146547069483, 416.8572897287512, 416.8572897287512, 416.8572897287512, 416.8572897287512, 416.8572897287512, 416.8572897287512, 416.8572897287512, 416.5249092191246, 415.58152028212226, 416.5249092191246, 416.5249092191246, 416.8572897287512, 416.8572897287512, 417.1918024122718, 417.1918024122718, 414.6383966783588]]",[414.8801651874227],321.70372009277344,16.085186004638672,439.98579239845276,1052.8509893417358,15
